d2_percentage,KEYS,SMARTS
0.0,KLEK_3219,c1nncs1
-0.015487068297971194,KLEK_3220,c1nnn[nH]1
0.0,KLEK_3221,c1nnnn1c2ccccc2
-1.115143996158306,KLEK_3222,C1Oc2ccccc2O1
-0.04646120489391358,KLEK_3223,CBr
1.1352776020495696,KLEK_3224,CC
0.6140061575382293,KLEK_3225,CC#C
0.0,KLEK_3226,CC#CC(O)(c1ccccc1)c2ccccc2
0.0,KLEK_3227,CC#CCCO
0.0,KLEK_3228,CC(=C)C(=O)N
-0.03097413659594239,KLEK_3229,CC(=N)C
0.0,KLEK_3230,CC(=N)CC=O
0.0,KLEK_3231,CC(=NN)C
0.0,KLEK_3232,CC(=NNC(=O)c1ccccc1)c2ccccc2
0.0,KLEK_3233,CC(=NNC(=O)c1ccccc1O)c2ccccc2
0.0,KLEK_3234,CC(=NNC(=O)CO)C
0.0,KLEK_3235,CC(=NNC(=O)CO)C=C
0.0,KLEK_3236,CC(=NNC(=O)CO)C=Cc1ccco1
0.0,KLEK_3237,CC(=NNC(=O)CO)c1ccc(Br)s1
0.0,KLEK_3238,CC(=NNC(=O)CO)c1cccs1
0.0,KLEK_3239,CC(=NNC=O)C
0.0,KLEK_3240,CC(=NNC=O)C(=O)O
0.0,KLEK_3241,CC(=NNC=O)C=C
0.0,KLEK_3242,CC(=NNC=O)C=Cc1ccccc1
0.0,KLEK_3243,CC(=NNC=O)c1cc(O)ccc1O
0.0,KLEK_3244,CC(=NNC=O)C1CC1
0.0,KLEK_3245,CC(=NNC=O)c1cc2ccc(O)cc2oc1=O
0.0,KLEK_3246,CC(=NNC=O)c1ccc(Br)cc1
0.0,KLEK_3247,CC(=NNC=O)c1ccc(cc1)[N+](=O)[O-]
0.0,KLEK_3248,CC(=NNC=O)c1ccc(cc1)c2ccccc2
0.0,KLEK_3249,CC(=NNC=O)c1ccc(Cl)s1
0.0,KLEK_3250,CC(=NNC=O)c1ccc(F)cc1
0.0,KLEK_3251,CC(=NNC=O)c1ccc(N)cc1
0.0,KLEK_3252,CC(=NNC=O)c1ccc(O)cc1
0.0,KLEK_3253,CC(=NNC=O)c1cccc(c1)[N+](=O)[O-]
0.0,KLEK_3254,CC(=NNC=O)c1cccc(N)c1
0.0,KLEK_3255,CC(=NNC=O)c1ccccc1
0.0,KLEK_3256,CC(=NNC=O)c1ccccc1O
0.0,KLEK_3257,CC(=NNC=O)c1ccco1
0.0,KLEK_3258,CC(=NNC=O)c1cccs1
0.0,KLEK_3259,CC(=NNC=O)CC(=O)N
0.0,KLEK_3260,CC(=NNC=O)CCC=C
0.0,KLEK_3261,CC(=NNc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])c2ccccc2
0.0,KLEK_3262,CC(=NNc1ccccc1)c2ccccc2
0.0,KLEK_3263,CC(=NNc1ccccc1)CC=O
-0.052542579948705426,KLEK_3264,CC(=NO)c1ccccc1
0.0,KLEK_3265,CC(=NOC(=O)N)C
0.0,KLEK_3266,CC(=NOC=O)C(C)(C)C
0.0,KLEK_3267,CC(=NOC=O)c1ccccc1
-0.925862240337694,KLEK_3268,CC(=O)C
0.0,KLEK_3269,CC(=O)C1(C(C=O)C(C=O)C2c3ccccc31)c4ccccc24
0.0,KLEK_3270,CC(=O)C1(CC2CC3CC(C2)C1)C3
0.0,KLEK_3271,CC(=O)c1c(C)[nH]c2ccc(O)cc12
0.0,KLEK_3272,CC(=O)c1c(C)[nH]c2ccccc12
0.0,KLEK_3273,CC(=O)c1c(C)cc(C)[nH]c1=O
0.0,KLEK_3274,CC(=O)c1c(O)cc(C)oc1=O
0.026932399676811204,KLEK_3275,CC(=O)c1ccc(Br)cc1
-0.14006349406029428,KLEK_3276,CC(=O)c1ccc(C)cc1
0.02289066275768002,KLEK_3277,CC(=O)c1ccc(cc1)c2ccccc2
-0.03097413659594239,KLEK_3278,CC(=O)c1ccc(Cl)c(Cl)c1
-0.3373536450147886,KLEK_3279,CC(=O)c1ccc(Cl)cc1
-0.07003174703014714,KLEK_3280,CC(=O)c1ccc(N)cc1
-0.3333119080956574,KLEK_3281,CC(=O)c1ccc(O)cc1
0.05386479935362241,KLEK_3282,CC(=O)c1cccc(c1)[N+](=O)[O-]
3.2343822426184183,KLEK_3283,CC(=O)c1ccccc1
0.0,KLEK_3284,CC(=O)c1ccccc1C(=O)C
-0.14342535160087191,KLEK_3285,CC(=O)c1ccccc1O
0.0,KLEK_3286,CC(=O)c1ccncc1
0.0,KLEK_3287,CC(=O)CC(=NNC=O)C
0.0,KLEK_3288,CC(=O)CC(=O)C
0.0,KLEK_3289,CC(=O)CC(=O)N
0.0,KLEK_3290,CC(=O)CC(C)(C)S(=O)=O
0.0,KLEK_3291,CC(=O)CC=O
0.0,KLEK_3292,CC(=O)CCS(=O)=O
-0.5656179325652253,KLEK_3293,CC(=O)CO
0.0,KLEK_3294,CC(=O)CS(=O)=O
2.2398146456946275,KLEK_3295,CC(=O)N
-0.015487068297971194,KLEK_3296,CC(=O)n1ccc2ccccc12
0.0,KLEK_3297,CC(=O)N1CCOCC1
0.0,KLEK_3298,CC(=O)NC(=C)C(=O)N
0.0,KLEK_3299,CC(=O)NC(=Cc1ccccc1)C(=O)N
0.0,KLEK_3300,CC(=O)NC(N)C(Cl)(Cl)Cl
0.0,KLEK_3301,CC(=O)NC(NC(=S)N)C(Cl)(Cl)Cl
1.6125445837159045,KLEK_3302,CC(=O)NCC(=O)N
-0.12389654638376955,KLEK_3303,CC(=O)NN
0.0,KLEK_3304,CC(=O)NN=C
0.0,KLEK_3305,CC(=O)NN=C(C)c1ccccc1
0.0,KLEK_3306,CC(=O)NN=C(C=O)c1cccc(Br)c1
0.0,KLEK_3307,CC(=O)NN=C(C=O)c1cccc(c1)[N+](=O)[O-]
0.0,KLEK_3308,CC(=O)NN=C1CCCc2c1non2=O
0.0,KLEK_3309,CC(=O)NN=Cc1c(Cl)cccc1Cl
0.0,KLEK_3310,CC(=O)NN=Cc1c(O)ccc2ccccc12
0.0,KLEK_3311,CC(=O)NN=Cc1c[nH]c2ccccc12
0.0,KLEK_3312,CC(=O)NN=Cc1cc(ccc1O)[N+](=O)[O-]
0.0,KLEK_3313,CC(=O)NN=Cc1cc(N=Nc2ccccc2)ccc1O
0.0,KLEK_3314,CC(=O)NN=Cc1cc2ccccc2nc1Cl
0.0,KLEK_3315,CC(=O)NN=Cc1cc2OCOc2cc1[N+](=O)[O-]
0.0,KLEK_3316,CC(=O)NN=Cc1ccc(Br)cc1
0.0,KLEK_3317,CC(=O)NN=Cc1ccc(cc1)[N+](=O)[O-]
0.0,KLEK_3318,CC(=O)NN=Cc1ccc(Cl)cc1
0.0,KLEK_3319,CC(=O)NN=Cc1ccc2OCOc2c1
0.0,KLEK_3320,CC(=O)NN=Cc1cccc(c1)[N+](=O)[O-]
0.0,KLEK_3321,CC(=O)NN=Cc1ccccc1
0.0,KLEK_3322,CC(=O)NN=Cc1ccccc1O
0.0,KLEK_3323,CC(=O)NN=Cc1ccco1
0.0,KLEK_3324,CC(=O)NN=Cc1cccs1
0.0,KLEK_3325,CC(=O)NNC=O
0.026932399676811204,KLEK_3326,CC(=O)NO
0.0,KLEK_3327,CC(=O)NS(=O)=O
3.3495905144897518,KLEK_3328,CC(=O)O
0.0,KLEK_3329,CC(=O)O[Na]
0.0,KLEK_3330,CC(=O)OC(=N)c1ccccc1
0.0,KLEK_3331,CC(=O)OCC=O
0.0,KLEK_3332,CC(=O)OCCNC=O
0.0,KLEK_3333,CC(Br)(Br)Br
0.0,KLEK_3334,CC(Br)C(=O)N
0.0,KLEK_3335,CC(C(C=O)C(C=O)C(C)c1ccccc1)c2ccccc2
-2.8099581557183217,KLEK_3336,CC(C)(C)C
-0.2915723194994285,KLEK_3337,CC(C)(C)C(=O)N
0.0,KLEK_3338,CC(C)(C)C(=O)NC(NC(=S)N)C(Cl)(Cl)Cl
-0.5898683540800125,KLEK_3339,CC(C)(C)C=O
0.0,KLEK_3340,CC(C)(C)c1cc(Br)cc(C=N)c1O
0.0,KLEK_3341,CC(C)(C)c1cc(C=N)cc(c1O)C(C)(C)C
0.0,KLEK_3342,CC(C)(C)c1cc(C=O)cc(c1)C(C)(C)C
-0.03501587351507357,KLEK_3343,CC(C)(C)c1ccc(C=O)cc1
0.02289066275768002,KLEK_3344,CC(C)(C)c1ccc(cc1)S(=O)=O
0.0,KLEK_3345,CC(C)(C)c1ccc(O)c(c1)C(C)(C)C
-0.2632801610655103,KLEK_3346,CC(C)(C)c1ccc(O)cc1
-0.015487068297971194,KLEK_3347,CC(C)(C)c1cccc(c1)C(C)(C)C
0.0,KLEK_3348,CC(C)(C)c1cccc(c1O)C(C)(C)C
-2.045010434062941,KLEK_3349,CC(C)(C)c1ccccc1
0.0,KLEK_3350,CC(C)(C)c1ncccc1O
-0.03097413659594239,KLEK_3351,CC(C)(C)CC=C
0.0,KLEK_3352,CC(C)(C)CC=Cc1ccc(Cl)cc1Cl
0.6813559264063523,KLEK_3353,CC(C)(C)N
0.0,KLEK_3354,CC(C)(C)NC(NC=O)C(Cl)(Cl)Cl
-0.10236564238319662,KLEK_3355,CC(C)(C)NC=O
0.0,KLEK_3356,CC(C)(C)NCC(=O)N
0.0,KLEK_3357,CC(C)(C)NCC(O)CO
0.0,KLEK_3358,CC(C)(C)NS(=O)(=O)N
0.0,KLEK_3359,CC(C)(C)NS(=O)=O
-1.0397107534519208,KLEK_3360,CC(C)(C)O
-0.021568443352763034,KLEK_3361,CC(C)(C)OC=O
-0.10840947808579836,KLEK_3362,CC(C)(C)S
-0.09292240978782716,KLEK_3363,CC(C)(C)S(=O)=O
0.0,KLEK_3364,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2
0.0,KLEK_3365,CC(C)(CCC(=O)N)C(=O)N
0.0,KLEK_3366,CC(C)(CCC=O)C=O
-0.03097413659594239,KLEK_3367,CC(C)(N)CO
0.0,KLEK_3368,CC(C)(O)C#C
-10.401032482342636,KLEK_3369,CC(C)C
0.0,KLEK_3370,CC(C)C(=O)NC(NC(=S)N)C(Cl)(Cl)Cl
0.0,KLEK_3371,CC(C)C(N)C(=O)O
0.0,KLEK_3372,CC(C)C(NC(=S)SCC=O)C(=O)O
0.0,KLEK_3373,CC(C)C(NC=O)C(=O)O
0.0,KLEK_3374,CC(C)C(NS(=O)=O)C(=O)O
-0.7382030187395192,KLEK_3375,CC(C)C=O
0.0,KLEK_3376,CC(C)c1cc(C(C)C)c(S(=O)=O)c(c1)C(C)C
0.0,KLEK_3377,CC(C)c1cc(cc(c1)C(C)C)C(C)C
-0.03097413659594239,KLEK_3378,CC(C)c1ccc(C)c(O)c1
-2.2550681358011926,KLEK_3379,CC(C)c1ccc(C)cc1
-0.06194827319188478,KLEK_3380,CC(C)C1CCC(C)CC1O
-0.6080374005400078,KLEK_3381,CC(C)c1ccc(O)cc1
-0.6776854119699891,KLEK_3382,CC(C)c1ccccc1
0.0,KLEK_3383,CC(C)c1nnn[nH]1
0.0,KLEK_3384,CC(C)CC(=NNC=O)C
0.26856903868517823,KLEK_3385,CC(C)CC(=O)N
0.0,KLEK_3386,CC(C)CC(=O)NC(NC(=S)N)C(Cl)(Cl)Cl
-0.04646120489391358,KLEK_3387,CC(C)CC(=O)O
-0.20941536171188788,KLEK_3388,CC(C)CC(C)(C)C
-0.21681895617159672,KLEK_3389,CC(C)CC(C)O
-0.4277066946971617,KLEK_3390,CC(C)CC=O
0.0,KLEK_3391,CC(C)Cc1ccc(cc1)C(C)C=O
-0.004041736919131185,KLEK_3392,CC(C)CCC(=O)O
0.3635686259608562,KLEK_3393,CC(C)CCC=O
-0.39526018128754214,KLEK_3394,CC(C)CCCC(C)C
-0.9144169089588539,KLEK_3395,CC(C)CCO
-5.032575607070761,KLEK_3396,CC(C)CN
0.0,KLEK_3397,CC(C)CN(CC(C)C)S(=O)=O
0.4065928946098123,KLEK_3398,CC(C)CNC=O
-0.6364046376783061,KLEK_3399,CC(C)CO
-0.09292240978782716,KLEK_3400,CC(C)COC=O
0.0,KLEK_3401,CC(C)COP(=O)(N)OCC(C)C
1.6902927531406782,KLEK_3402,CC(C)N
0.026932399676811204,KLEK_3403,CC(C)N(C=O)C(C)C
-2.0960389268066475,KLEK_3404,CC(C)NC=O
-0.06194827319188478,KLEK_3405,CC(C)NCC(=O)N
0.026932399676811204,KLEK_3406,CC(C)NCC(O)CO
3.5293914983628047,KLEK_3407,CC(C)NS(=O)=O
4.2722452257347605,KLEK_3408,CC(C)O
-0.03705551165073423,KLEK_3409,CC(C)OC(=O)N
0.9008568607399733,KLEK_3410,CC(C)OC=O
0.0,KLEK_3411,CC(C)OP(=O)(N)OC(C)C
0.11109145624782245,KLEK_3412,CC(CC=O)c1ccccc1
0.0,KLEK_3413,CC(Cl)(Cl)Cl
0.4645745095869457,KLEK_3414,CC(N)C(=O)O
-0.9867135302378021,KLEK_3415,CC(N)c1ccccc1
0.026932399676811204,KLEK_3416,CC(NC(=O)CO)C(=O)O
0.0,KLEK_3417,CC(NC(=O)OC(C)(C)C)C(=O)O
0.958045978281983,KLEK_3418,CC(NC=O)C(=O)N
0.4800615778849169,KLEK_3419,CC(NC=O)C(=O)O
0.0,KLEK_3420,CC(NS(=O)=O)C(=O)O
0.0,KLEK_3421,CC(O)C(=O)NN
0.0,KLEK_3422,CC(O)C(=O)NN=C
0.0,KLEK_3423,CC(O)C(=O)NN=Cc1cc(ccc1O)[N+](=O)[O-]
0.0,KLEK_3424,CC(O)C(=O)NN=Cc1ccccc1
-0.03097413659594239,KLEK_3425,CC(O)C(=O)O
-0.04646120489391358,KLEK_3426,CC(O)C(O)C(O)C(C)O
-0.015487068297971194,KLEK_3427,CC(O)C(O)C(O)C(O)CO
-0.10840947808579836,KLEK_3428,CC(O)C(O)C(O)CO
0.0,KLEK_3429,CC(O)c1ccc(cc1)[N+](=O)[O-]
2.618223828887957,KLEK_3430,CC(O)c1ccccc1
0.0,KLEK_3431,CC(O)CBr
0.0,KLEK_3432,CC(O)CCC(=O)NN=C
0.0,KLEK_3433,CC(O)CCl
0.5080909608535045,KLEK_3434,CC(O)CN
-1.5373365771226593,KLEK_3435,CC(O)CN(C)C
0.11105391689563238,KLEK_3436,CC(O)CO
0.0,KLEK_3437,CC(OC=O)C(=C(Cl)Cl)Cl
0.0,KLEK_3438,CC[n+]1c(C)oc2ccccc12
0.0,KLEK_3439,CC[n+]1c2ccccc2nc3ccccc13
2.1965985092455877,KLEK_3440,CC=C
0.0,KLEK_3441,CC=CC(=O)C
0.018848925838548837,KLEK_3442,CC=CC(=O)N
-0.5568921187005995,KLEK_3443,CC=N
-0.03097413659594239,KLEK_3444,CC=NN
0.0,KLEK_3445,CC=NN=CC
0.0,KLEK_3446,CC=NNC(=O)C
0.0,KLEK_3447,CC=NNC(=O)CO
0.0,KLEK_3448,CC=NNC(=O)N
0.0,KLEK_3449,CC=NNC(=S)N
0.0,KLEK_3450,CC=NNC=O
0.0,KLEK_3451,CC=NNS(=O)=O
-0.06802964824667657,KLEK_3452,CC=NO
0.0,KLEK_3453,CC=NOC=O
0.0,KLEK_3454,CC=NOCON=CC
5.82752978424341,KLEK_3455,CC=O
0.0,KLEK_3456,CC1(C)C(CCC1(C)C(=O)O)C(=O)N
0.0,KLEK_3457,CC1(C)C(CCC1(C)C(=O)O)C=O
0.0,KLEK_3458,CC1(C)C2CCC1(C)C(=O)C2
0.0,KLEK_3459,CC1(C)CC(=CC(=O)C1)O
0.0,KLEK_3460,CC1(C)CC(=O)c2cc3ccccc3nc2C1
0.0,KLEK_3461,CC1(C)CC(=O)c2cncnc2C1
0.0,KLEK_3462,CC1(C)CC(=O)CC(=NNC=O)C1
0.0,KLEK_3463,CC1(C)CC(=O)CC(=O)C1
0.0,KLEK_3464,CC1(C)CC(=O)CC(=O)C1C=O
0.0,KLEK_3465,CC1(C)CC(O)c2cc3ccccc3nc2C1
0.0,KLEK_3466,CC1(C)CC=CC(=O)C1
-1.6429889983420536,KLEK_3467,CC1(C)CC1
0.0,KLEK_3468,CC1(C)CC1C=O
0.0,KLEK_3469,CC1(C)CCCC(C)(C)N1
0.0,KLEK_3470,CC1(C)CCCC1(C)C(=O)O
0.0,KLEK_3471,CC1(C)CN(C(=O)N1)c2cccc3ccccc23
0.0,KLEK_3472,CC1(C)OC(=O)CC(=O)O1
-0.09292240978782716,KLEK_3473,CC1(CC2CC3CC(C2)C1)C3
-0.15487068297971193,KLEK_3474,CC1(O)CCCCC1
0.0,KLEK_3475,Cc1[nH][nH]c(=O)c1C=N
0.0,KLEK_3476,Cc1[nH]c2ccc(C=O)cc2c1C
0.0,KLEK_3477,Cc1[nH]c2ccc(O)cc2c1C=O
0.07131642708287422,KLEK_3478,Cc1[nH]c2ccccc2c1C
-0.015487068297971194,KLEK_3479,CC1=CC(NC(=O)N1)c2ccccc2
0.0,KLEK_3480,CC1=NN(C(=O)C1)c2c(F)c(F)c(F)c(F)c2F
0.0,KLEK_3481,CC1=NN(C(=O)C1)c2ccc(cc2)[N+](=O)[O-]
0.0,KLEK_3482,CC1C(=O)c2ccccc2C1=O
0.0,KLEK_3483,CC1C(=O)CC(C)(C)CC1=O
0.0,KLEK_3484,CC1C(C=O)C(C=O)C(C)C(C=O)C1C=O
0.0,KLEK_3485,Cc1c(C=O)oc2c(O)cccc12
0.0,KLEK_3486,Cc1c(cc(C=O)cc1[N+](=O)[O-])[N+](=O)[O-]
0.0,KLEK_3487,Cc1c(cc(cc1[N+](=O)[O-])C(=O)N)[N+](=O)[O-]
0.0,KLEK_3488,Cc1c(cccc1[N+](=O)[O-])[N+](=O)[O-]
-0.015487068297971194,KLEK_3489,Cc1c(O)ccc2ccccc12
2.771092413084199,KLEK_3490,Cc1c[nH]c2ccccc12
0.0,KLEK_3491,Cc1cc(=O)[nH][nH]1
0.0,KLEK_3492,Cc1cc(=O)c2ccc(O)cc2o1
0.0,KLEK_3493,Cc1cc(=O)c2ccccc2o1
0.0,KLEK_3494,Cc1cc(=O)n(c2ccccc2)n1C
-0.0976440260855119,KLEK_3495,Cc1cc(=O)oc2cc(O)ccc12
-0.14410523097942546,KLEK_3496,Cc1cc(=O)oc2ccccc12
0.0,KLEK_3497,Cc1cc(Br)cc(Br)c1O
0.0,KLEK_3498,Cc1cc(Br)cc(C(=O)O)c1O
0.0,KLEK_3499,Cc1cc(Br)cc(C)c1O
0.0,KLEK_3500,Cc1cc(C)[nH]c(=O)n1
-0.004041736919131185,KLEK_3501,Cc1cc(C)[nH]n1
0.0,KLEK_3502,Cc1cc(C)c(C)c(C)c1C
0.0,KLEK_3503,Cc1cc(C)c(C=NO)c(C)c1
0.15351092422260484,KLEK_3504,CC1CC(C)C(C=O)C1C=O
0.0,KLEK_3505,CC1CC(C)C(C1C=O)C(=O)O
0.0,KLEK_3506,Cc1cc(C)c(O)c(n1)C(C)(C)C
0.0,KLEK_3507,Cc1cc(C)c(O)cn1
0.0,KLEK_3508,Cc1cc(C)c(S(=O)=O)c(C)c1
0.0,KLEK_3509,Cc1cc(C)cc(Br)c1
-0.03165401597449592,KLEK_3510,Cc1cc(C)cc(C)c1
0.0,KLEK_3511,Cc1cc(C)n2ncnc2n1
0.0,KLEK_3512,Cc1cc(C)nc(N)n1
0.0,KLEK_3513,Cc1cc(C)nc(NC=O)n1
0.0,KLEK_3514,Cc1cc(C)nc(NS(=O)=O)n1
0.0,KLEK_3515,Cc1cc(C)ncn1
0.0,KLEK_3516,Cc1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-]
0.0,KLEK_3517,Cc1cc(ccc1O)[N+](=O)[O-]
0.0,KLEK_3518,Cc1cc(CO)c(C=O)c(=O)[nH]1
0.0,KLEK_3519,Cc1cc(O)c2[nH]nc[n+]2n1
-0.13938361468174074,KLEK_3520,Cc1cc(O)cc(O)c1
-0.31446298225710856,KLEK_3521,Cc1cc[nH]n1
0.0,KLEK_3522,Cc1cc2cc(ccc2[nH]1)[N+](=O)[O-]
-0.9078058119342689,KLEK_3523,Cc1cc2ccccc2[nH]1
-0.027612279055364744,KLEK_3524,Cc1cc2ccccc2n1C
-0.11853259005972139,KLEK_3525,Cc1ccc(Br)cc1
0.026932399676811204,KLEK_3526,Cc1ccc(Br)s1
-0.04646120489391358,KLEK_3527,Cc1ccc(C)[nH]1
-0.04997321984325165,KLEK_3528,Cc1ccc(C)c(C)c1
-2.876173401942478,KLEK_3529,Cc1ccc(C)cc1
0.0,KLEK_3530,Cc1ccc(C)n1c2ccccc2
-0.004041736919131185,KLEK_3531,Cc1ccc(C)o1
0.0,KLEK_3532,Cc1ccc(C=N)o1
0.0,KLEK_3533,Cc1ccc(C=NNC=O)o1
0.15207608676111772,KLEK_3534,Cc1ccc(C=O)cc1
0.0,KLEK_3535,Cc1ccc(C=O)cc1S(=O)=O
0.014127309540864108,KLEK_3536,Cc1ccc(cc1)[N+](=O)[O-]
-0.03973748981275829,KLEK_3537,Cc1ccc(cc1)C(=O)O
-2.4712072125942357,KLEK_3538,Cc1ccc(cc1)C(F)(F)F
0.0,KLEK_3539,Cc1ccc(cc1)C2(CC2C=O)c3ccc(C)cc3
-1.0424302709661346,KLEK_3540,Cc1ccc(cc1)c2ccccc2
-0.26396004044406385,KLEK_3541,Cc1ccc(cc1)S(=O)(=O)C
-0.009443232595369444,KLEK_3542,Cc1ccc(cc1)S(=O)(=O)N
-0.35083861452928927,KLEK_3543,Cc1ccc(cc1)S(=O)=O
0.0,KLEK_3544,Cc1ccc(cc1[N+](=O)[O-])S(=O)=O
0.0,KLEK_3545,Cc1ccc(CCC=O)o1
1.4310835262682247,KLEK_3546,Cc1ccc(Cl)cc1
0.006723715081155296,KLEK_3547,Cc1ccc(Cl)cc1Cl
1.4822663474598228,KLEK_3548,Cc1ccc(F)cc1
-0.8639139671458093,KLEK_3549,Cc1ccc(F)cc1F
-0.9004772961789396,KLEK_3550,Cc1ccc(N)cc1
0.0,KLEK_3551,Cc1ccc(NC(=S)NCC(Cl)(Cl)Cl)cc1
0.0,KLEK_3552,Cc1ccc(NC(=S)SCC=O)cc1
0.3029425721738884,KLEK_3553,Cc1ccc(NC=O)cc1
1.4920098948727123,KLEK_3554,Cc1ccc(O)c(C)c1
0.0,KLEK_3555,Cc1ccc(O)c(C)n1
0.0,KLEK_3556,Cc1ccc(O)c(C=NNC=O)c1
0.0,KLEK_3557,Cc1ccc(O)c(c1)[N+](=O)[O-]
0.0,KLEK_3558,Cc1ccc(O)c(CCc2ccccc2)n1
1.2581564148850868,KLEK_3559,Cc1ccc(O)c(O)c1
6.034146378697571,KLEK_3560,Cc1ccc(O)cc1
0.4783639649580991,KLEK_3561,Cc1ccc(O)cc1C
0.0,KLEK_3562,Cc1ccc(O)cn1
0.0,KLEK_3563,Cc1ccc(o1)[N+](=O)[O-]
-0.9246901783415375,KLEK_3564,Cc1ccc[nH]1
0.0,KLEK_3565,Cc1ccc[nH]c1=N
0.0,KLEK_3566,Cc1ccc2[nH]c3C(=O)CCCc3c2c1
-0.015487068297971194,KLEK_3567,Cc1ccc2[nH]c3CCCCc3c2c1
-1.525173827013076,KLEK_3568,Cc1ccc2ccccc2c1
-1.910310896326695,KLEK_3569,Cc1ccc2ccccc2n1
0.0,KLEK_3570,Cc1ccc2n3CCNC4CCCc(c43)c2c1
-0.1643139155750814,KLEK_3571,Cc1ccc2ncsc2c1
-0.1602721786559502,KLEK_3572,Cc1ccc2OCOc2c1
-0.9864882941246618,KLEK_3573,Cc1cccc(Br)c1
1.5179245610012604,KLEK_3574,Cc1cccc(C)c1
0.0,KLEK_3575,Cc1cccc(C)c1Cl
0.0,KLEK_3576,Cc1cccc(C)c1n2cnnn2
0.44504570436984336,KLEK_3577,Cc1cccc(C)c1NC=O
-0.11245121500492954,KLEK_3578,Cc1cccc(C)n1
0.7586786498396383,KLEK_3579,Cc1cccc(C=O)c1
0.08820079349014243,KLEK_3580,Cc1cccc(c1)[N+](=O)[O-]
1.0165948545811,KLEK_3581,Cc1cccc(c1)C(=O)N
-0.14342535160087191,KLEK_3582,Cc1cccc(c1)C(=O)O
-0.028292158433918302,KLEK_3583,Cc1cccc(c1)C(C)(C)C
-0.3104212453379774,KLEK_3584,Cc1cccc(c1)c2cccc(C)c2
0.21043726629928372,KLEK_3585,Cc1cccc(Cl)c1
0.007253437050948719,KLEK_3586,Cc1cccc(F)c1
-0.4864057284050398,KLEK_3587,Cc1cccc(N)c1
0.0,KLEK_3588,Cc1cccc(N=Nc2ccccc2C)c1
0.0,KLEK_3589,Cc1cccc(NC(=S)NCC(Cl)(Cl)Cl)c1
-0.9811243378006135,KLEK_3590,Cc1cccc(NC=O)c1
-0.6918502608630419,KLEK_3591,Cc1cccc(O)c1
-0.29697381517566684,KLEK_3592,Cc1cccc2ccccc12
-2.0359425949894723,KLEK_3593,CC1CCCCC1
0.026932399676811204,KLEK_3594,Cc1ccccc1[N+](=O)[O-]
-0.1373815158982702,KLEK_3595,Cc1ccccc1Br
-2.862909497501988,KLEK_3596,Cc1ccccc1C
-0.10504762054522071,KLEK_3597,Cc1ccccc1C(F)(F)F
1.8177680510999012,KLEK_3598,Cc1ccccc1C=O
0.18169046459995286,KLEK_3599,Cc1ccccc1Cl
-0.7905954412794647,KLEK_3600,Cc1ccccc1F
0.18044332389941606,KLEK_3601,Cc1ccccc1I
0.9226171718928189,KLEK_3602,Cc1ccccc1N
0.0,KLEK_3603,Cc1ccccc1N=Nc2ccc(NC(=S)NCC(Cl)(Cl)Cl)c(C)c2
0.0,KLEK_3604,Cc1ccccc1NC(=S)NCC(Cl)(Cl)Cl
-0.10168576300464305,KLEK_3605,Cc1ccccc1NS(=O)=O
0.6516706409022692,KLEK_3606,Cc1ccccc1O
0.0,KLEK_3607,Cc1ccccc1S(=O)(=O)O
-3.5681446229403564,KLEK_3608,Cc1ccccn1
-2.14204965947428,KLEK_3609,Cc1cccnc1
-0.5879037946487318,KLEK_3610,Cc1ccco1
1.2380978876981916,KLEK_3611,Cc1cccs1
-0.133339778979139,KLEK_3612,Cc1ccn[nH]1
-0.035695752893627114,KLEK_3613,Cc1ccnc(C)c1
-0.03097413659594239,KLEK_3614,Cc1ccnc(N)c1
0.0,KLEK_3615,Cc1ccnc2ccc3ccccc3c12
0.2362726826843189,KLEK_3616,Cc1ccncc1
-0.8807983335530772,KLEK_3617,Cc1ccncn1
2.197653782146042,KLEK_3618,Cc1ccoc1
0.7473083971651786,KLEK_3619,Cc1ccsc1
0.1817655433043331,KLEK_3620,Cc1ccsc1C
0.0,KLEK_3621,Cc1ccsc1C=N
0.0,KLEK_3622,CC1COC2(CCCCC2)O1
0.0,KLEK_3623,Cc1csc[nH+]1
0.0,KLEK_3624,Cc1csc2CCCCc12
-0.7972816170084297,KLEK_3625,Cc1cscn1
0.0,KLEK_3626,Cc1n[nH]cc1[N+](=O)[O-]
-0.18652469895420787,KLEK_3627,Cc1nc2ccccc2[nH]1
0.0,KLEK_3628,Cc1nc2ccccc2c(=O)[nH]1
0.0,KLEK_3629,Cc1nc2ccccc2c3cc4ccccc4n13
-0.5865064965394349,KLEK_3630,Cc1nc2ccccc2s1
0.0,KLEK_3631,Cc1ncc([nH]1)[N+](=O)[O-]
-0.12121456822174545,KLEK_3632,Cc1ncc[nH]1
0.0,KLEK_3633,Cc1ncc2c3CCCCc3sc2n1
0.0,KLEK_3634,Cc1nncs1
-0.04646120489391358,KLEK_3635,CC1OCC(O)C(O)C1O
0.0,KLEK_3636,CC1OCCO1
0.0,KLEK_3637,Cc1sc2ccccc2[n+]1CCCS(=O)(=O)O
0.05386479935362241,KLEK_3638,Cc1sc2ncncc2c1C
0.0,KLEK_3639,Cc1scc(C=O)c1C
7.106065896328573,KLEK_3640,CCC
