,idx,smiles,largest_ring,num_rings,qed,no_unwanted_frags,mol_wt,num_HBA,num_HBD,logP,num_rotatable_bonds,tpsa,bridgehead_atoms,spiro_atoms,score,max_train_similarity
460,8266,CCCCCC12CCCC2C3=NC=CC=C3N1,6,3,0.7878394555025826,True,230.178298704,2,1,4.093700000000003,4,24.92,0,0,-8.02819,0.43
461,4074,C#CC1NCN(C(=O)C)C1C=CC2=CN=C3C=CC=CC3=C2C,6,3,0.8662947045319789,True,305.152812228,3,1,2.3360200000000004,2,45.23,0,0,-7.47726,0.36
462,5667,C=CON(C(=O)O)C1=NC=NN1C=CC2CCCC2F,5,2,0.6623931718648217,True,282.11281856,5,1,2.4465000000000003,5,80.47999999999999,0,0,-7.48061,0.33
463,6041,O=C(C1=CC=NO1)NC=NC2(CCCC2=N3)C=C3,5,3,0.6429162227819899,True,244.096025624,5,1,1.3237,3,79.85000000000001,0,0,-6.73096,0.37
464,1286,CNCC(C)CCC1CCC2CC=CC=C21,6,2,0.7455729796484883,True,219.1986998,1,1,3.534600000000003,5,12.03,0,0,-7.84035,0.26
465,3152,O=C(CN1C=CN(C2=NC=CC=N2)C1NC3=CC=C(Cl)C=C3)CCCF,6,3,0.7622699014696682,True,375.126216128,6,1,3.437700000000002,8,61.36000000000001,0,0,-7.98342,0.41
466,9564,CC(C)C1=CC(F)=CC(=C1)CC(CCC2)C2=O,6,2,0.7757541700488659,True,234.141993448,1,0,3.860800000000003,3,17.07,0,0,-8.36474,0.56
467,3454,O=C(C)CC(=O)N1CCC2=CC(Br)=CN=C21,6,2,0.7763479373455365,True,282.00038969200006,3,0,1.7123,2,50.27,0,0,-7.74269,0.42
468,781,CCCCC(=O)NC1=NN=NN1CCCC#N,5,1,0.7149920329658148,True,236.138559132,6,1,1.1055799999999996,7,96.49,0,0,-6.93052,0.74
469,6424,O=CC1SC2=CC=CN=C2N1C(C)(C)CF,6,2,0.7587955912882176,True,240.073262256,4,0,2.2668,3,33.2,0,0,-5.91508,0.34
470,6848,N#CCCC(O)=CC(C(=O)C1=CC=CC=C1C)CF,6,1,0.6292950443865362,True,261.116506972,3,1,3.509100000000002,6,61.09,0,0,-8.14257,0.41
471,7023,O=C(CC1=CC=CC=C1NC=CC)CC(N2C=CC3=CC=C(F)C=C32)O,6,3,0.6617902358256096,True,352.158706132,4,2,4.418700000000005,7,54.260000000000005,0,0,-9.56182,0.41
472,7286,CN(C)CCNC(=O)NCCC(C)C=C(O1)NC2=CC(C)=CC(OC)=C21,6,2,0.6626318064705081,True,362.23179082,5,3,2.536320000000001,8,74.86000000000001,0,0,-7.73839,0.38
473,8323,NCCCC1=CC=CC=C1C=CC2=CC=CC=C2,6,2,0.7874383507235546,True,237.151749608,1,1,3.748300000000003,5,26.02,0,0,-9.14679,0.45
474,5874,CCCCCC(=O)C(C)N1CCCC1CC2CCCO2,5,2,0.6371510206537991,True,281.235479232,3,0,3.557800000000003,8,29.540000000000003,0,0,-6.83543,0.44
475,1950,O=C(O)C1SC=CC(C(F)(F)F)=N1,6,1,0.717103542469566,True,210.991484028,3,1,1.6609,1,49.66,0,0,-6.84726,0.34
476,1245,CC(C)C(O)C(C1)CCCO1,6,1,0.6584449375511071,True,158.130679816,2,1,1.4299,2,29.46,0,0,-6.03459,0.53
477,2778,OCOCC1=CC=CC=C1OCC2CCCC=C2,6,2,0.621176318672125,True,248.1412445,3,1,2.888100000000001,6,38.69,0,0,-7.92987,0.39
478,9228,CC(CC)(O)C1CCOCC1N2CCOCC2CC=CCCC,6,2,0.7307743718217341,True,325.26169398,4,1,2.9997000000000016,7,41.93000000000001,0,0,-5.96578,0.32
479,190,OC(=O)NCCCC(C1=NC)=CC=N1,5,1,0.6583559896744829,True,195.100776656,2,2,1.0733,4,74.05,0,0,-6.58674,0.38
480,7484,CCC(CC)C1=NN=NN1C2NC=NC(C)=N2,6,2,0.8464499904032234,True,235.154543544,7,1,1.0826999999999998,4,80.35000000000001,0,0,-6.96177,0.35
481,3960,CN(C)C1CC=C(C(=O)NC2C=CC=C(OC(F)F)C23C)C31,6,3,0.8674222919377862,True,310.14928432,3,1,2.0605,3,41.57000000000001,0,0,-6.90871,0.3
482,1915,C1CCCC(F)(F)C1NC(=O)C(F)(F)F,6,1,0.6887599024008237,True,231.06825504,1,1,2.2428,1,29.1,0,0,-7.30592,0.41
483,3954,O=C(C1)C=NCC1S(=O)(=O)C=CC=C(C=C(C)CF)CF,6,1,0.7051038564049597,True,317.089720844,4,0,2.1388000000000007,6,63.57,0,0,-7.41543,0.28
484,308,N=CC1=CC=CC2=CC=CC=C12,6,2,0.6121534937972819,True,155.073499288,1,1,2.8374700000000006,1,23.85,0,0,-7.73797,0.54
485,2407,CC(CCCC)(O)NC1=C(Cl)C=CC=C1OCCC(=O)O,6,1,0.6077675678676941,True,315.1237358639999,4,3,3.504100000000001,9,78.78999999999999,0,0,-6.38028,0.43
486,6189,COC=CC1=CC=CC=C1C=CCCF,6,1,0.6676669670390114,True,206.11069332,1,0,3.6765000000000025,5,9.23,0,0,-6.60721,0.39
487,4751,O=C(O)COC=CC1=CC=NC=C1Cl,6,1,0.7753144333550344,True,213.019270796,3,1,1.8069,4,59.42,0,0,-6.67024,0.43
488,7665,CCC=C(C)CCCN(CC1=CC)C[NH1]1,5,1,0.6988817966528641,True,208.193948768,2,1,2.889400000000001,5,15.27,0,0,-6.82268,0.35
489,1015,CC=C1C=CC(OC(=O)NC=C(C)C(C)=NCC)=N1,5,1,0.7937165004333487,True,261.147726848,4,1,2.9693000000000014,3,63.05,0,0,-7.85649,0.3
490,6621,C#CCNC1=CC=CC=C1C2=CC=C(C(F)(F)F)C=C2,6,2,0.8176721654770279,True,275.092184044,1,1,4.417500000000002,3,12.03,0,0,-8.70832,0.44
491,3876,OCCCN(Cl)C(=O)NCC1=CC=CC=C1Cl,6,1,0.8118252317643009,True,276.043233048,2,2,2.3878000000000004,5,52.57,0,0,-7.34473,0.54
492,1433,O=CCCC(O)C1=CC=CC=C1F,6,1,0.7211828336561806,True,182.074307812,2,1,1.8382,4,37.3,0,0,-7.03775,0.5
493,3606,O=C(O)C=NOC1=CC=CC=C1Br,6,1,0.6519960774793014,True,242.953105152,3,1,1.8983,3,58.89,0,0,-7.04279,0.51
494,4592,CNC(=O)CCCNC1=CC=CC=C1C,6,1,0.7227370509951437,True,206.141913196,2,2,1.9331199999999995,5,41.13,0,0,-7.37561,0.58
495,9879,CCCCCCC(=O)C1CCCN1C2CCCO2,5,2,0.652850721174919,True,253.204179104,3,0,3.126800000000002,7,29.540000000000003,0,0,-6.65369,0.48
496,938,CCCNC(=O)C(F)(C1=CC=CC=C1C(F)F)F,6,1,0.8117017524994169,True,263.093326916,1,1,3.2422000000000013,5,29.1,0,0,-7.87957,0.52
497,6848,N#CC=NC(N)=CC(C=O)C1=CC=CC=C1C(F)(F)F,6,1,0.6793731131508497,True,281.0775966,4,1,2.3823800000000004,4,79.24000000000001,0,0,-7.59777,0.4
498,8896,ClC(C1=CC=CC=CC=CC=CC)=NC=N1,5,1,0.6591638772750029,True,232.076726096,2,0,3.794200000000004,4,24.72,0,0,-7.81676,0.31
499,3993,O=C1CC=CC=C1C(=O)[NH1]C2=CC=CC#C2,6,2,0.756337711004785,True,211.063328528,2,1,1.6808799999999997,2,46.17,0,0,-8.82098,0.35
500,9186,C1CC=C2C3=CC=CN=C3C4=NC=CN=C4C21,6,4,0.6862388104239668,True,221.095297352,3,0,2.8130000000000006,0,38.67,0,0,-6.71439,0.38
501,4656,O=C(C1=CC=NC=C1Cl)N2C=NC=N2,6,2,0.7020315216774826,True,208.01518846,5,0,1.015,1,60.67,0,0,-7.01419,0.48
502,5819,C=C(CCC=O)NCC1=CC=CN=C1C=O,6,1,0.7040542758849172,True,218.105527688,4,1,1.4765,7,59.06,0,0,-6.73595,0.37
503,739,O=C(C)C1=CC=CC=C1C2=CC=C(O)C=C2OC=O,6,2,0.6744937554170372,True,256.073558864,4,1,2.7970000000000006,4,63.6,0,0,-7.05741,0.41
504,3859,CCC1=CC=CC1CC(=O)NCC=C(CC=C2)C#C2,6,2,0.7499318556973483,True,253.146664228,1,1,2.9048000000000016,5,29.1,0,0,-8.49447,0.31
505,1784,O=C(O)C1CC=CC2=CC=CC=C12,6,2,0.7086712226184566,True,174.06807956,1,1,2.2717,1,37.3,0,0,-8.2218,0.46
506,4193,C1C=CC(S(=O)(=O)C=O)=CC1C2=CC=CC=C2,6,2,0.7705840448783423,True,248.050715244,3,0,2.2190000000000003,3,51.21,0,0,-7.19146,0.34
507,5908,ClC1(Cl)CCN(C2=NC=C3C=CC=CC3=N2)CC1,6,3,0.7505324521615995,True,281.04865277600004,3,0,3.403900000000002,1,29.020000000000003,0,0,-8.72746,0.67
508,9407,NCC1CCCC1CCC(C)C(F)F,5,1,0.7331369920890269,True,205.164206112,1,1,3.042800000000001,5,26.02,0,0,-7.56939,0.36
509,8546,O=CCC1CCC2=CC=CC=C2S1(C3=O)C=CC=C3C4=CC=CC=C4,6,4,0.7400807054910128,True,348.11840088,2,0,4.891400000000004,3,34.14,0,1,-8.74276,0.31
510,2952,CC=CC1=CC=CC=C1OC=O,6,1,0.6370139461387698,True,162.06807956,2,0,2.2549,3,26.3,0,0,-6.98663,0.47
511,5872,O=C(O)CS(CC1=NC=NS1)C2CCCC=N2,6,2,0.8007478854543645,True,273.06056872000005,5,2,1.7047,5,75.44,0,0,-6.66621,0.33
512,1027,O=C(CC)CC1=CC(Cl)=CC=C1ONC(F)F,6,1,0.633406365929749,True,263.052462744,3,1,2.967600000000001,6,38.33,0,0,-7.55887,0.47
513,1958,CCOCC1C=NC2=CC=CC=C12,6,2,0.6913368872310511,True,175.099714036,2,0,2.5226000000000006,3,21.59,0,0,-6.99115,0.35
514,900,O=C(O)CCN1CCCC1N2C(=O)[NH1]C3=CC=CC=C32,6,3,0.8837236806489221,True,275.126991404,4,2,1.3986999999999994,4,78.33,0,0,-7.71442,0.5
515,1178,O=C(CC)CCC1CCCC1NC=NC2=NC=NC=N2,6,2,0.6082050380081401,True,275.174610292,5,1,2.049,7,80.13000000000001,0,0,-7.71205,0.35
516,4176,N#CC1=CC=CC(C1)C(=O)C(O)(F)CF,6,1,0.7659703489970684,True,213.060134968,3,1,1.20918,3,61.09,0,0,-7.03871,0.31
517,3429,CCC1=CC=CC1C2=NC=NC2C3=CC=CO3,5,3,0.7785627045852537,True,226.110613068,3,0,3.3260000000000023,3,37.86,0,0,-8.37917,0.37
518,1077,CCS(=O)(=O)NCCCCC=1CCCC=1C=C,5,1,0.6796121506284538,True,257.144949976,2,1,2.762500000000001,8,46.17,0,0,-7.2717,0.42
519,1964,NCC1=CC=CC=C1CCCC2=CC=CC=C2C=O,6,2,0.8036543403668208,True,253.146664228,2,1,3.1331000000000016,6,43.09,0,0,-8.70263,0.39
520,7269,C1C=NC=C1CN(C)CC(=O)C(C)C2=CC=C(C)C=C2CCC=O,6,2,0.6553023318596556,True,326.19942807199993,4,0,3.0893200000000016,9,49.74,0,0,-6.9632,0.35
521,5178,C=CCNC(=O)CCCC1=CC=CC2=CC=CC=C12,6,2,0.7847162307283785,True,253.146664228,1,1,3.4647000000000023,6,29.1,0,0,-9.21111,0.63
522,7107,CNCCCCC=CC=C1CCC2=CC=CC=C2O1,6,2,0.7817464415270755,True,257.177964356,2,1,3.841400000000003,6,21.26,0,0,-8.45315,0.39
523,4315,CNCC1C=CC(C(C)CCF)=N1,5,1,0.6889554473527497,True,184.137576764,2,1,1.5808999999999995,5,24.39,0,0,-6.28265,0.31
524,2756,BrC(Cl)C1=NC=C(C2=CC=C(Cl)C=N2)N=N1,6,2,0.7974653613270609,True,317.9074636200001,4,0,3.2193000000000014,2,51.56,0,0,-7.69886,0.43
525,9049,NCCSC=1CC=CC=1C2CCCC(C(F)(F)F)=C2,6,2,0.7856424354846857,True,289.111205236,2,1,4.181100000000003,4,26.02,0,0,-7.50475,0.31
526,7581,OCCOC=CC1=CC=CC=C1OCC2=NCCC=N2,6,2,0.6100253249989328,True,274.131742436,5,1,1.918,7,63.41,0,0,-7.32343,0.35
527,6218,CC=NC1=CC=CC(Cl)=C1C=CC(F)(F)CF,6,1,0.6980015846074912,True,261.053211692,1,0,4.680200000000002,4,12.36,0,0,-6.60669,0.39
528,1806,C12OC=CC1(C3=CC(=O)C=C3C=C)CC(OC)=C2OCC,5,3,0.7793046629020821,True,286.120509056,4,0,2.8050000000000006,5,44.760000000000005,0,0,-6.93578,0.32
529,7894,COCCCCC(C1=CC=CC=C1CF)(F)F,6,1,0.6589848408381661,True,246.123149824,1,0,4.064600000000003,7,9.23,0,0,-7.43993,0.43
530,1427,O=C(O)C=CC(=C)C1=CC=CC=C1C2=CC=CC=C2OC(F)(F)F,6,2,0.6243672096611054,True,334.081678936,2,1,4.906200000000002,5,46.53,0,0,-7.83447,0.48
531,6929,O=S(=O)(C)CCC(C)C1=CC=C(Br)O1,5,1,0.8518102434203074,True,279.976877376,3,0,2.580300000000001,4,47.28,0,0,-6.44762,0.45
532,505,CCC1=CC=CC=C1C2CCC3=CC=CN=C32,6,3,0.7557605383995453,True,223.136099544,1,0,3.722100000000003,2,12.89,0,0,-8.61049,0.5
533,615,CCCCC1=CC=CC=C1NC(=O)CCC2=CC=CC3=CC=C=C23,6,3,0.8336730673721888,True,317.177964356,1,1,3.3302000000000014,7,29.1,0,0,-9.5102,0.56
534,5991,CC=CC=CC1=CC=CC2=CC=CC=C12,6,2,0.620295638303284,True,194.109550448,0,0,4.429100000000003,2,0.0,0,0,-8.73645,0.6
535,4301,C1OC=CC=C1NC(=O)C=CC2=CC=C(F)C=C2,6,2,0.8302105629595254,True,245.085206844,2,1,2.3829,3,38.33,0,0,-8.68077,0.51
536,6122,OCCC1=CC=CC=C1C(C)(F)F,6,1,0.7676865783575682,True,186.085621444,1,1,2.3331,3,20.23,0,0,-7.35244,0.47
537,6503,C(C)C1CCCC1=CC2=CC=C[NH1]2,5,2,0.7064089750919895,True,175.136099544,0,1,3.608200000000002,2,15.79,0,0,-7.94032,0.36
538,741,CCOC(O)C1=CC=CC=C1C2=CC3=CC=CC=C3O2,6,3,0.7234227799825667,True,268.10994437200003,3,1,4.127200000000002,4,42.6,0,0,-8.48619,0.5
539,3995,FC(CC)C=NC1=CCSC=N1,6,1,0.6211254944732506,True,186.062697572,3,0,2.4218,3,24.72,0,0,-6.08399,0.27
540,1092,CC=CCC=1C=N[NH1]C=1C(CCC)C(C)C(C)(F)F,5,1,0.7144940023550711,True,270.190755208,1,1,4.703300000000004,7,28.68,0,0,-7.10778,0.35
541,9153,C1OC(C)C=C1C2=CC=CC=C2C=C(C)F,6,2,0.7328662664980176,True,218.11069332,1,0,3.8190000000000026,2,9.23,0,0,-6.94857,0.31
542,6278,CC1=CC=C(C)C=C1C(O)S(=O)(=O)C2=CC=CC=C2C=CC#CF,6,2,0.8604039506014369,True,344.08824362400003,3,1,3.711840000000003,4,54.37,0,0,-7.88712,0.38
543,2876,C=CC1=CCCN1C2=CC=C3C(=C2)OCO3,6,3,0.7567049565285601,True,215.094628656,3,0,2.6953000000000005,2,21.700000000000003,0,0,-7.86523,0.44
544,1338,CNC1CCCC2=CC=CC=C21,6,2,0.6659947974603919,True,161.12044948,1,1,2.2834000000000003,1,12.03,0,0,-7.55417,0.66
545,5424,O=CC1=NN=CN=C1NC2=NC=CC=C2N=CC3CCCC=N3,6,3,0.6698035674066605,True,309.1338081,8,1,2.1483,5,105.38,0,0,-7.86238,0.29
546,2789,CCC(C)CCCCCCOC(C1)OC(O)C(CO)O1,6,1,0.6027370137848935,True,290.20932406,5,2,2.0518,10,68.15,0,0,-6.85977,0.45
547,5350,OCSC=C(C1=CC=C(F)C=C1C)CCF,6,1,0.7996677450465319,True,244.073342508,2,1,3.5176200000000017,5,20.23,0,0,-7.38207,0.38
548,7340,O=C(O)C=CC(=O)C1=CC(C(F)(F)F)=CC1Br,5,1,0.6430393365658713,True,309.945240812,2,1,2.3885000000000005,3,54.37,0,0,-8.12786,0.41
549,7020,O=C1SC=CC1S(=O)(=O)N=CC=C(N2C=CC=N2)CC,5,2,0.7729281103701807,True,311.039833276,6,0,1.6903,5,81.39,0,0,-6.97831,0.33
550,7062,O1CCCN1C=CC#CCCC(CCF)F,5,1,0.6718449096158724,True,229.127820604,2,0,2.6187000000000014,5,12.47,0,0,-6.73175,0.25
551,4153,CNC(=O)CCC1=CC(O)=CC=C1CC(=C)C=CC(CCF)(F)F,6,1,0.6727103931279866,True,341.160263604,2,2,3.720600000000003,9,49.33,0,0,-7.70846,0.38
552,7252,C1=CC=C(C2=C[NH1]C3=CC=CC=C32)C#C1,6,3,0.6061247546883184,True,191.073499288,0,1,3.435280000000001,1,15.79,0,0,-9.12531,0.5
553,5900,ClC=CC(NS(=O)(=O)C=CC1=CC=CC=C1)(C)CCl,6,1,0.817387966779891,True,319.02005508,2,1,3.3267000000000024,6,46.17,0,0,-7.2744,0.5
554,3931,CC1=CC=CC=C1NC=NC(C2=NC=CC=C2)=N,6,2,0.6376766365745934,True,238.121846448,2,2,2.8557900000000007,3,61.13,0,0,-8.44503,0.54
555,9975,S=CCOC1=CC2=CC(CBr)=CC=C2C1=C,6,2,0.6138846221541403,True,293.971398072,2,0,3.965500000000002,4,9.23,0,0,-7.80077,0.34
556,473,CCNCCCCNC=1CCCC=1C,5,1,0.6110801438394194,True,196.193948768,2,2,2.4236000000000004,7,24.06,0,0,-6.28365,0.41
557,1973,COC=CC=C1C=C2C=CC3(CC4=CN=CC=C4C3=N)C=C2N1C=COC,6,4,0.8525534845250613,True,359.163376912,5,1,2.3161700000000005,4,60.13,0,1,-8.45565,0.32
558,6238,CNCCCCCCCCC1=CC=CC=C1F,6,1,0.6416744850504003,True,237.189277988,1,1,3.928200000000003,9,12.03,0,0,-7.33436,0.59
559,773,CNC1CCC(C2=CC=CC=C2)C1C3=CC=CC=C3OCOC(C)O,6,3,0.7553030226225862,True,341.199093724,4,2,3.627000000000003,7,50.72,0,0,-7.24443,0.39
560,7587,COCCN(CCC1=CN(CC2NCC)CCO2)CC1=C,6,2,0.7925099983230706,True,295.225977168,5,1,1.0464000000000002,6,36.97,0,0,-7.0181,0.34
561,2945,O=C(O)C1=CC=CC=C1NC(=O)CCC=CC(C)CC(F)F,6,1,0.7143403240478314,True,311.133299908,2,2,3.951000000000003,8,66.4,0,0,-8.82836,0.58
562,7136,CCCNC1=CC=CC=N1,6,1,0.6861030503904432,True,136.100048384,2,1,1.9035,3,24.92,0,0,-5.6433,0.57
563,6797,O=C(CC1=CC=CC=C1C(Br)(F)F)C=CF,6,1,0.6104714990892542,True,291.971061636,1,0,3.725600000000002,4,17.07,0,0,-6.92322,0.41
564,6970,CC=CC(=O)C1=CCC=CC1NS(=O)(=O)C2=CC=CC=C2O,6,2,0.6426839680893225,True,319.087829024,4,2,2.0706,5,83.47,0,0,-8.06572,0.34
565,6805,O=C(C=CC1=CC=COC2C=CC=C2N)N=N1,6,2,0.748432609158596,True,229.085126592,4,1,1.7302,3,77.04,0,0,-7.95567,0.27
566,534,CCOC1=NC=CC=C1S(=O)(=O)CC=NC2=CC(F)=CC(F)=C2,6,2,0.7583535821881234,True,340.069319748,5,0,2.934700000000001,6,68.62,0,0,-7.54068,0.43
567,632,CNC=CC1=CC(C2=CC=CC=N2)=NC=N1,6,2,0.8413760316169736,True,212.106196384,4,1,1.7287,3,50.7,0,0,-7.55689,0.44
568,6424,O=CCCC1=CC=CN=C1C2CCC(CCCF)CC2,6,2,0.6978156310860816,True,277.184192608,2,0,4.236600000000004,7,29.96,0,0,-8.31517,0.34
569,2858,C=CCCNC(=O)C1=CC(Cl)=CC=C1C#N,6,1,0.6429784977542891,True,234.055990652,2,1,2.5175800000000006,4,52.89,0,0,-7.19291,0.51
570,919,CN(C)CCC1CCC=CN1CCC=O,6,1,0.6207979977668625,True,210.173213324,3,0,1.5052,6,23.55,0,0,-6.08381,0.31
571,632,CNC=CC1=CC(C2CC=CC=N2)=NC=N1,6,2,0.8333692051255596,True,214.121846448,4,1,1.7385,3,50.17,0,0,-7.49113,0.29
572,3378,OC1C=CN=C(C2=CC=C3C=CC=C4N23)S1=P4,6,4,0.7184428350205572,True,260.01732053800004,3,1,1.65,0,37.0,0,0,-7.14622,0.3
573,4785,O=C(NC1=CC=C(C(F)(F)F)C=N1)CCCC=C,6,1,0.6493339397773918,True,258.097997696,2,1,3.3952000000000018,5,41.99,0,0,-7.90963,0.58
574,7720,FC=CC=CC=CC=C1[NH1]C=NC1CCCC(C)F,5,1,0.6920999179761556,True,266.15945508,2,1,3.994300000000002,7,24.39,0,0,-7.75794,0.28
575,8237,C1OC=CC=C1C2C(=O)C3=CC=CC=C3N2C4=CC=CC=C4N,6,4,0.863520994855173,True,304.12117775200005,4,1,3.4421000000000017,2,55.56,0,0,-8.1897,0.35
576,5482,CCOC1=CC(F)=CC=C1C(=O)C(CCCC2C)=N2,6,2,0.7806243604424762,True,263.132157036,3,0,3.4205000000000023,4,38.66,0,0,-7.90287,0.43
577,4873,ClS(N)C=CC1=CC=C2C=CC=CC2=C1C=C,6,2,0.7847346710120556,True,263.053548128,1,2,4.4822000000000015,3,26.02,0,0,-8.49478,0.4
578,2886,CN(C)CC(NC1=CC(C)=CC=C1)CCC=O,6,1,0.7348180484913466,True,234.173213324,3,1,2.3162200000000004,7,32.34,0,0,-6.50834,0.46
579,3750,O=C(C)C1=CC=C2C(=C1)N=CN2NC=C(N3CCOCC3)N=C(N4CCOCC45)N=C5,6,5,0.7184304541190202,True,423.20188766000007,8,1,1.0546999999999995,5,96.58,0,0,-9.23968,0.37
580,3931,CC1=CC=CC=C1NC=NC=NC2=NC=CC=N2,6,2,0.6585052882291714,True,239.117095416,3,1,2.5852200000000005,4,62.53,0,0,-7.93133,0.39
581,8559,NCCCC1(C)C=CC(O2)=C1C(C#N)C=C2CCC#N,6,2,0.8313902777564168,True,269.152812228,4,1,2.9131600000000013,5,82.83,0,0,-7.45944,0.27
582,1846,CNC1=CC=C(CC2=CC=C(C(F)(F)F)C=C2C)N1,6,2,0.8655937065935714,True,268.11873314,1,2,3.974420000000002,3,27.82,0,0,-9.29817,0.41
583,5900,ClC1=CC(NS(=O)(=O)C2=CC3=CC=CC=C3)=C2C=C1Cl,6,3,0.8515632973428288,True,324.973104888,2,1,4.246800000000001,1,46.17,0,0,-9.46986,0.39
584,3871,O=CC1=CC=CC=C1C2=COCC=C2C=C,6,2,0.7198312605739174,True,212.083729624,2,0,2.982600000000001,3,26.3,0,0,-7.78633,0.4
585,7034,O=C(O)C(CO)CCC1=CC(C)=CC=C1CC=CCF,6,1,0.7197934437818496,True,280.147472752,2,2,2.6889200000000004,8,57.53,0,0,-7.26134,0.39
586,8823,O=C(O)CN1C2=CC=CC=C2C3=CC=CC=C31,6,3,0.728235577232989,True,225.078978592,2,1,2.879100000000002,2,42.23,0,0,-6.76961,1.0
587,8653,FCC(N)C(=C)C=CC=CC1=C(C)C=C2C=CC=C12,5,2,0.7446467897714696,True,255.142327796,1,1,3.704500000000003,5,26.02,0,0,-9.37629,0.24
588,4170,O=C(CC(C1=CC=CC=C1)NC2=CC=CC=C2C(F)F)F,6,2,0.7845169857403608,True,293.102748728,2,1,4.663600000000002,6,29.1,0,0,-8.5271,0.46
589,534,CCCC1=NC=CC=C1S(=O)(=O)CC=NC2=CC(F)=CC(F)=C2,6,2,0.757672300044071,True,338.090055192,4,0,3.488500000000003,6,59.39,0,0,-8.06813,0.37
590,2601,C1NC=CC(C)=C1C=CC=CC=CC2=CC=CN=C2,6,2,0.8251796357205871,True,250.146998576,2,1,3.640600000000002,4,24.92,0,0,-8.61713,0.43
591,2238,OC(=O)OC=CC=C(SC1=NC=C(C(F)(F)F)C=C12)C=C2,6,2,0.6506743134396903,True,315.017698776,4,1,4.311500000000001,2,59.42,0,0,-8.95956,0.34
592,9108,NCC1CC=CC2=C1OCC=C2,6,2,0.6331518471076881,True,163.099714036,2,1,1.3617000000000004,1,35.25,0,0,-7.62565,0.27
593,6445,ClC1=CC=C(NC2=NN=C(C3=CC=CC(N)=N3)N2)C=C1,6,3,0.6883088087915393,True,286.073372032,5,3,2.8459000000000003,3,92.51,0,0,-8.94873,0.53
594,5190,CCCCC(C)C(O)C1(CCCOC1)OC(F)CCF,6,1,0.7081552016422773,True,294.200651196,3,1,3.3946000000000023,9,38.69,0,0,-6.55579,0.33
595,9100,CNCCNC(=O)NC1=CC=CC2=CC=CC=C12,6,2,0.7208734409176396,True,243.137162164,2,3,2.1807,4,53.16,0,0,-8.44166,0.75
596,68,C=CCCN1CCCCC1C(=O)C2=CC=C3C(=C2)OCCO3,6,3,0.6187107019894772,True,301.167793596,4,0,3.0711000000000013,5,38.77,0,0,-8.09845,0.53
597,9664,CCCCCSC(=O)C1=CC=C(C=C1)O,6,1,0.7782053787074729,True,224.087100752,3,1,3.455800000000003,5,37.3,0,0,-7.12516,0.7
598,2955,S1C=NN=C1C=2C=NN(C)C=2C,5,2,0.6629537481322404,True,180.046967256,5,0,1.24702,1,43.6,0,0,-6.12464,0.4
599,2549,CC(F)C(N)CC1C=CCC2CCC=C21,6,2,0.7104423183445562,True,209.15797786,1,1,2.9743000000000013,3,26.02,0,0,-7.83062,0.25
600,5374,FC1CC=CC=C1C=CSCCF,6,1,0.6292820269172349,True,202.062777824,1,0,3.4272000000000027,4,0.0,0,0,-6.67759,0.27
601,6737,C=CC=CC=CC=CC=CC1=CC=CC=C1,6,1,0.6224029144990508,True,208.125200512,0,0,4.554400000000004,5,0.0,0,0,-8.12906,0.67
602,668,O=C(C)CNS(=O)(=O)C1C=CCCC1C2C=CCCC2C#C,6,2,0.6224777704943546,True,321.139864596,3,1,2.0452000000000004,5,63.24,0,0,-7.22837,0.33
603,6737,OCC=CC=CC=CC=CC1=CC=CC=C1,6,1,0.7419104221750444,True,212.120115132,1,1,3.3607000000000022,5,20.23,0,0,-7.78569,0.62
604,2527,NC=CC=CC=CCC(S=O)(C)C1=CC=CC2=CC=CC=C21,6,2,0.6258803822586155,True,311.13438529200005,2,2,3.9752000000000014,6,43.09,0,0,-8.4538,0.39
605,9922,CC(=O)NC(=O)C1=CC=CC=C1NC=CC=CC(C)NC2=CC=C(C)C=C2,6,2,0.6432064984647669,True,363.19467704,4,3,4.253720000000003,7,70.23,0,0,-9.91171,0.39
606,6929,O=S(=O)(O)NCCC(OC1CC)=C(Br)O1,5,1,0.7433164579920727,True,300.961955584,4,2,1.1158,5,84.86000000000001,0,0,-6.46859,0.35
607,1816,CC(C)(CO)CC=NC(N=NC1CCC2=CC=NC)=C21,5,2,0.7692667281054761,True,274.179361324,5,1,2.9326000000000016,5,69.67,0,0,-7.40247,0.29
608,7398,CCC=CC=C(OC1)C=CC1C=O,6,1,0.6193713355005654,True,178.099379688,2,0,2.2380000000000004,3,26.3,0,0,-7.11117,0.29
609,5132,C=1C=CC=CC=1S(=O)(=O)C=CC(Br)[NH1]C,6,1,0.6804195470485831,True,288.97721172400003,3,1,1.9144,4,46.17,0,0,-7.55202,0.46
610,3818,N#CC1=CC=CC=C1C2=CC=CC=C2C(F)(F)F,6,2,0.7387745283400428,True,247.060883916,1,0,4.244080000000001,1,23.79,0,0,-7.77623,0.57
611,1685,O=C(C)CC1=CC=CC=C1N=C(C)CCCF,6,1,0.6917519734178137,True,235.137242416,2,0,3.6602000000000032,6,29.43,0,0,-6.64334,0.37
612,1427,O=C(O)COC(=C)C=CC=CC1=CC=CC=C1CF,6,1,0.6052263828145122,True,262.10052256,2,1,3.3404000000000025,7,46.53,0,0,-7.89929,0.5
