Unnamed: 0,idx,smiles,largest_ring,num_rings,qed,no_unwanted_frags,mol_wt,num_HBA,num_HBD,logP,num_rotatable_bonds,tpsa,bridgehead_atoms,spiro_atoms,mol,score
50,3607,C=CC1=NC=CC=C1C2=CC=CC=C2C3=CC=CC=N3,6,3,0.6930906188280197,True,258.115698448,2,0,4.453600000000003,3,25.78,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287ac0>,-6.9567
51,3345,O=C(C1=CC=NC=C1)OC2=NC(C3=CC=CC=C3)=NO2,6,3,0.6776622577152767,True,267.064391148,6,0,2.3508,3,78.11,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287b20>,-8.91743
52,8176,OC(F)(F)C1=CC=C(F)C=C1,6,1,0.6677967344633484,True,162.02924944,1,1,1.8673,1,20.23,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287b80>,-7.12323
53,9780,OCC1=NNN=C1CC=CC=C(CF)F,5,1,0.7257387526584569,True,215.087018412,3,2,1.2186,5,61.8,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287be0>,-7.05254
54,9433,O=C(C=C1C=CC2=CC=CNC2=C1)C=CC=CC=CBr,6,2,0.6802191916200186,True,327.025876168,2,1,2.7769000000000013,4,29.1,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287c40>,-8.98754
55,7573,C1C=CC=C1NCCN(C(=O)C=2CN=C(C3=CC=CN=C3)N=2)C,6,3,0.8574813994641741,True,309.15896022800007,5,1,1.1745999999999996,6,69.95,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287ca0>,-8.92814
56,1123,O=C(C1CCCN1)N2CCC3(CC(=O)N(C4=CC=C(F)C(F)=C4)C3CC)C2,6,4,0.8804630542011297,True,377.19148348,3,1,2.4508,3,52.650000000000006,0,1,<rdkit.Chem.rdchem.Mol object at 0x14d16a287d00>,-9.28136
57,91,CCCS(=O)(=O)C1=CC=CC=C1N2C=NCC23C=CSO3,6,3,0.796890764815157,True,324.060234372,6,0,2.607000000000001,4,58.97,0,1,<rdkit.Chem.rdchem.Mol object at 0x14d16a287d60>,-6.02958
58,6787,C1C=CC=C1NC(=O)C2=CC=CC=C2NC3=NC(Br)=CC(Br)=C3,6,3,0.6708519228204073,True,432.942536236,3,2,4.923800000000003,4,54.02,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287dc0>,-7.95272
59,4424,O=C(CC=1C=C(O)SC=1)NC(C)CC(CC=C(CCF)C2F)O2,6,2,0.7459320441088604,True,345.121020972,4,2,3.2615000000000025,7,58.56,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287e20>,-8.50076
60,4697,CCCCCCC1CC2C(=O)C=CC2(C)[NH1]1,5,2,0.7232641023681944,True,221.177964356,2,1,2.8325000000000005,5,29.1,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287e80>,-7.2437
61,1566,C1NC=C(CC=C(CC)CF)N=N1,6,1,0.6679043908965901,True,183.117175668,3,1,2.5367000000000006,4,36.75,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287ee0>,-6.41617
62,688,CSCCN(C)C(=O)NCC1=CC=C(F)C=C1CCCCC,6,1,0.6940476954665218,True,326.182812704,2,1,4.062800000000004,9,32.34,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287f40>,-7.33583
63,6,COC1CCSC1C(=O)CC2=CC=CC3=C2C(=O)CCC3,6,3,0.857714055266183,True,304.1133155,4,0,2.8377000000000017,4,43.370000000000005,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a287fa0>,-8.2514
64,4071,C1CC2=CC(CNC(=O)C3=NC=CC3CC)=NC=C2OC1,6,3,0.9201726604289654,True,285.147726848,4,1,2.0173,4,63.58,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288040>,-8.63263
65,7577,O=C(C1=CC(Cl)=C[NH1]1)[NH1]C=C(C(F)(F)F)CN,5,1,0.7814526269233785,True,267.038624248,2,3,1.8028,3,70.91,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a2880a0>,-8.04756
66,1889,C1CC=CC=C1NC(=O)NCCNC2=CC=C3C=CC=CC3=C2CC,6,3,0.6876098020973237,True,335.19976242,2,3,4.347200000000004,6,53.16,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288100>,-10.25196
67,5289,O=C(CC(C)(O)CCC1C(CC(C)C1)CN)CCC=CCC,5,1,0.6025699061422479,True,309.26677936000004,3,2,3.8442000000000025,10,63.31999999999999,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288160>,-8.18757
68,2439,CC1=CC=CC=C1C=CC=CC2=CC=CC#C2,6,2,0.6728521476122478,True,218.109550448,0,0,4.322000000000004,3,0.0,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a2881c0>,-9.39268
69,5184,CCNC(=O)CCC1CC2=CC=CC=C2C=C1,6,2,0.8447825316598297,True,229.146664228,1,1,2.788400000000001,4,29.1,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288220>,-9.06243
70,1549,C1=C(C)C2CC=C3C=CC=CC3=C2NC1C4=CC=CC#C4,6,4,0.785827194414227,True,271.136099544,1,1,2.4863800000000005,1,12.03,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288280>,-8.79062
71,9598,OC(=C)CCC(C)CCC=CC=C1C=CC=CC1=C,6,1,0.7374815825270312,True,256.182715388,1,1,3.701800000000003,7,20.23,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a2882e0>,-8.10475
72,1820,O=C(Cl)CC1=CC=C(N2CCNCC2)N=C1NCl,6,2,0.6473431262797397,True,288.054466428,5,2,1.3647999999999996,4,57.260000000000005,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288340>,-7.65467
73,277,C1OC=CC=C1C(C2=CC=CC=C2)NCCOCC,6,2,0.7637856705330649,True,259.157228912,3,1,2.8241000000000014,7,30.49,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a2883a0>,-6.34365
74,7645,CCOCCC1CCC2=CC=CC=C2O1,6,2,0.7051791623102085,True,206.130679816,2,0,2.8068000000000017,4,18.46,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288400>,-7.38732
75,4318,OC(CC1=C[NH1]C=C1)C(C)F,5,1,0.6807524947322179,True,157.090292224,1,2,1.2761,3,36.02,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288460>,-6.07842
76,9270,CC=CC=CCS(=O)(=O)CCCC1=CC=C(Cl)C=C1,6,1,0.7171992673883852,True,298.07942852800005,2,0,3.8197000000000014,7,34.14,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a2884c0>,-8.03231
77,4590,O=C(CC1C=CON1)CC(CF)(F)F,5,1,0.7424485351500829,True,209.06636322,3,1,1.3576,5,38.33,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288520>,-6.79643
78,9799,CC(=O)CC1C(C)OC2=C(C)C(C)OC(C)C2O1,6,2,0.757655286441947,True,254.151809184,4,0,2.2192,2,44.760000000000005,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288580>,-6.4919
79,6128,CCCCCC=CC=C(CCC1=O)C1,5,1,0.605385385105693,True,192.15141526,1,0,3.8023000000000025,5,17.07,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a2885e0>,-7.17247
80,26,OCC1=CC2=CC=C(C(F)(F)F)N=C2S1C=O,6,2,0.633512357669215,True,263.022784156,3,2,1.9975,2,50.190000000000005,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288640>,-7.18196
81,2878,COC1=CC=C(F)C=C1C(=O)NC(=O)CCC=CCCF,6,1,0.7873549046879421,True,297.117649844,3,1,2.786700000000001,7,55.4,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a2886a0>,-8.11907
82,2167,COC1OC=CC=C1CC2=CC=CC=C2O,6,2,0.8461018944912805,True,218.094294308,3,1,2.377500000000001,3,38.69,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288700>,-7.9073
83,1703,COC=C(F)C=C1C=CC(C2CCNCC2)=N1,6,2,0.7629876050364529,True,236.132491384,3,1,2.338,3,33.62,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288760>,-7.20708
84,4750,CNC(=O)C1CC=CC2=CC=CC=C21,6,2,0.714787632329081,True,187.099714036,1,1,1.9331,1,29.1,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a2887c0>,-7.71914
85,6717,OC=CC=CC(N)C1=CC=CC=C1C=CC2=CC=CC#C2,6,2,0.6375615090420741,True,275.131014164,2,2,4.085080000000002,5,46.25,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288820>,-8.52746
86,1612,O=C(C)NOC(C)C[NH1]C(C1=NOC=N1)CC2CCCCC2,6,2,0.7149912888892926,True,310.200490692,6,2,2.126899999999999,8,89.28,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288880>,-8.0651
87,5038,SC(C1)N2C=CC(C(F)CCF)=C2N1,5,2,0.7458762604363751,True,218.068925824,3,2,2.7122,3,16.96,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a2888e0>,-6.20977
88,3554,CCCNC(=O)C(C)C(CC1CC=CC=C12)CC2,6,2,0.8096748371702364,True,247.19361442,1,1,3.4513000000000025,4,29.1,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288940>,-8.99025
89,8324,C1C(O)C=CC=C1NC(=O)CC=CC=C(F)CCCF,6,1,0.7058320377926184,True,283.13838528800005,2,2,2.856700000000001,7,49.33,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a2889a0>,-8.31247
90,3014,C=CC=C(C1=CC=CC2=C[NH1]N=C12)N,6,2,0.7033484900788848,True,185.095297352,2,2,2.0485,2,54.7,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288a00>,-7.40063
91,3519,COC1=CC=CC(F)=C1C(=O)C(C)C#N,6,1,0.7135250926431832,True,207.06955678,3,0,2.17668,3,50.09,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288a60>,-6.58276
92,6278,CC1=CC=CC(F)=C1C(C)S(=O)(=O)C2=CC=CC=C2C=C(F)F,6,2,0.7926491593680315,True,340.07448538,2,0,4.906420000000002,4,34.14,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288ac0>,-7.85226
93,505,CCC1=CC=CC=C1CCCC2=CC=CN=C2,6,2,0.7535115598593757,True,225.151749608,1,0,3.819300000000003,5,12.89,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288b20>,-8.42885
94,9502,O=C(O)CCC=C(CNCC)CCCC(CCCC1)=N1,6,1,0.6041308334238219,True,280.215078136,3,2,3.182300000000001,10,61.69,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288b80>,-6.98831
95,7062,C1CCCN1C2=CC=C(CCC=C(CCCC3F)C3C)NC2C,6,3,0.7554535969690781,True,318.247127212,2,1,4.706400000000004,4,15.27,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288be0>,-10.40778
96,1626,N1C=CC=C1C2=CC(C3=CC=CC=C3)=NC(N4CCOCC4)=N2,6,4,0.8080526036808916,True,306.148061196,4,1,2.9753000000000007,3,54.040000000000006,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288c40>,-8.11724
97,5226,ClS(NC(=O)NC1=NC=CC=N1)=CC2=CNCC=C2C,6,2,0.7475500192040538,True,311.060758748,4,3,2.1714,3,78.94,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288ca0>,-6.3831
98,1545,C1CC=CC2CCC(CC3CCNC4=CC=CN=C43)C=C21,6,4,0.7960262623549008,True,280.193948768,2,1,4.673500000000003,2,24.92,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288d00>,-9.66641
99,5901,CCCC(CN)C(=O)NC1=CC=CC(NC2=CC=CC(C(F)(F)F)=C23)=C1C3,6,3,0.60545144831245,True,377.171496984,3,3,4.666700000000002,5,67.15,0,0,<rdkit.Chem.rdchem.Mol object at 0x14d16a288d60>,-7.8792
0,2916,ClC=NC1=NC(NC2=CN=CC=N2)=NC=N1,6,2,0.807037350108633,True,235.037320872,7,1,1.3037999999999994,3,88.84,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5e95e0>,-6.6801
1,6025,NCCC1OCCCC1C(=O)NC(=O)CC(C)C(F)(F)F,6,1,0.8032120517147672,True,310.15042719200005,4,2,1.3616999999999997,5,81.41999999999999,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5e96a0>,-7.8625
2,4475,BrC=CC#CNC1=NC=CC2=CC=CN=C12,6,2,0.6414664111055719,True,272.990159356,3,1,2.9112,1,37.81,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5e9760>,-7.30023
3,1345,CCCC=CC#CCCC(C)CN1CC=C2CC=CC=C21,6,2,0.629156973640413,True,281.214349864,1,0,4.848200000000005,6,3.24,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5e97c0>,-8.33987
4,5009,N#CCNCCC=CC=C1N=CCC2=CC=CN=C21,6,2,0.6446007288535242,True,252.137496512,4,1,2.10888,5,61.07,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5e9700>,-6.99429
5,9153,C1OC(F)C=C1C=CC(=C)C(=C)C=CC(C)CF,5,1,0.6474230908593195,True,252.132571636,1,0,4.069000000000004,6,9.23,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5e9880>,-7.67559
6,4590,O=C(CC1C=NC=N1)CC(CF)(F)F,5,1,0.6702741940172441,True,206.066697568,3,0,1.4218,5,41.79,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5e9940>,-6.40476
7,1229,CCSN(C=O)CC1=CC=C(O)C=C1C,6,1,0.617330070290781,True,225.08234972,3,1,2.32712,5,40.540000000000006,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5e99a0>,-7.03844
8,4075,O=C(C1=CC=CC=C1)C2=CC=CC=C2C3=CC=CC=C3,6,3,0.6281223074871519,True,258.104465068,1,0,4.584600000000004,3,17.07,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5e9a00>,-7.83728
9,8142,O=C(C)C1CCN(CCC(CC)C=C)C=N1,6,1,0.6458431889152785,True,222.173213324,3,0,2.2803000000000004,6,32.67,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5e9a60>,-6.75147
10,2238,CC(=O)CC=CC=C(SC1=NC=C(C(F)(F)F)C=C12)C2,6,2,0.8388510467915254,True,299.059169664,3,0,4.167800000000002,3,29.96,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5e9ac0>,-8.86808
11,443,CC=CC#CC1C=CC=CC1C2=CC=CC(C)=C2C#N,6,2,0.6907829775761459,True,259.136099544,1,0,4.272000000000004,1,23.79,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5e9b20>,-7.23593
12,2645,O=C(C)C1C=NC(C(F)(F)F)CN1CNC=C(C=C2)C=C2CCF,6,2,0.7527531649215867,True,345.146425108,4,1,2.5481000000000007,6,44.7,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5e9b80>,-8.21471
13,3802,N#CC1CC=CC=C1C2=CC=CC=C2Cl,6,2,0.6987620912699232,True,215.050177,1,0,3.823080000000002,1,23.79,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5e9be0>,-8.00923
14,8627,COC=C(F)C1=CCOC1CCF,5,1,0.6320537378899624,True,190.080536064,2,0,2.1285,4,18.46,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5e9c40>,-5.72541
15,2951,COC1=CC=C(C)C2=C1C(COC2)C3CC(O)=CC=C3OCC,6,3,0.9118780276569792,True,316.167459248,4,1,3.999620000000003,4,47.92,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5e9ca0>,-6.57915
16,4126,CCCNC(=O)CC1=CC(Br)=CC=C1C=COC2=CCOC=C2,6,2,0.7317264663969801,True,377.0626556,3,1,3.9329000000000014,7,47.56,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5e9d00>,-7.40418
17,3162,CC=CC=C(N)C=CCCC1=CC=CC(C)=N1,6,1,0.7852886394759355,True,228.16264864,2,1,3.2975200000000022,5,38.91,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5e9d60>,-7.87926
18,7034,O=C(O)C(CC)CCC1=CC(F)=CC=C1OC=CCF,6,1,0.7397909262077575,True,284.122400876,2,1,3.731100000000003,8,46.53,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5e9dc0>,-7.74197
19,9407,NCC1CCCC1CCCC(CCF)F,5,1,0.6986605062621692,True,219.179856176,1,1,3.229400000000002,7,26.02,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5e9e20>,-7.16305
20,2543,O=CC=C1C=CC=C1S(=O)(=O)CCC2=CC=CC3=CC=CC=C23,6,3,0.6256835222950614,True,324.082015372,3,0,3.3761000000000028,5,51.21,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5e9e80>,-8.86998
21,3346,O=C(O)C=CC1=CC=CC=C1,6,1,0.6489204335813592,True,148.052429496,1,1,1.7844,2,37.3,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5e9ee0>,-7.10615
22,4970,CNC1=NC(C(F)(F)F)=NC2=CC=CC=C12,6,2,0.8134077280578427,True,227.067031916,3,1,2.6903000000000006,1,37.81,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5e9f40>,-7.47208
23,7446,C1CC=CC(S(=O)(=O)C2=CC=CC3=CC=CC=C23)(OC)C1OC=C,6,3,0.6108413176534175,True,344.10823012,4,0,3.834900000000003,5,52.60000000000001,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5e9fa0>,-8.37658
24,8653,FC=C(F)C(N)C1=NNC=C1C=CC=CC=CC=C,5,1,0.7716402383721115,True,263.12340392,2,2,3.501500000000002,6,54.7,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0040>,-7.62053
25,5184,C=CNC(=O)CCC1CC2=CC=CC=C2C#C1,6,2,0.782308871369229,True,225.1153641,1,1,2.2503,4,29.1,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f00a0>,-8.74723
26,1213,COC=CC1=CC=CC=C1C=CC2=CC=CC(Cl)=C2O,6,2,0.6439981997632892,True,286.0760574,2,1,4.833100000000004,4,29.46,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0100>,-8.05022
27,9893,COC1CCCC1CC2CC=CC=C2,6,2,0.6661937397422355,True,192.15141526,1,0,3.323900000000002,3,9.23,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0160>,-7.97308
28,9807,COCCCC1=CC=C(CCCNC(=O)CC2CCCCC2)C#C1,6,2,0.6615180365836104,True,329.23547923200005,2,1,3.8851800000000014,10,38.33,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f01c0>,-8.16592
29,2370,N#CCCC1C=C(NC=C1C#N)CCCCCCC,6,1,0.6640300493945591,True,257.189197736,3,1,4.161460000000004,8,59.61,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0220>,-7.05136
30,1885,C1C=CC=C(CNC2=CC(Br)=CC=C2OC(F)F)O1,6,2,0.8861729284536296,True,331.001947164,3,1,3.9327000000000014,5,30.49,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0280>,-7.77035
31,2407,CC(CCCC)(O)NC1=C(C)C=CC=C1CCCC(=O)O,6,1,0.6069899339811589,True,293.199093724,3,3,3.712920000000002,9,69.56,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f02e0>,-6.78574
32,5357,NC1CCCC1CC(CC)CCCF,5,1,0.7009109425468887,True,201.189277988,1,1,3.2798000000000016,6,26.02,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0340>,-6.71949
33,467,NCC1=CC(F)=CC=C1CCCF,6,1,0.7640571830158649,True,185.101605856,1,1,2.186500000000001,4,26.02,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f03a0>,-7.13881
34,2945,O=C(O)C1=CC=CC=C1NC(=O)C2=CC=CC=C2C(F)F,6,2,0.9045016466300088,True,291.07069965200003,2,2,3.5747000000000018,4,66.4,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0400>,-10.01247
35,5067,CNC1=CC=CC=C1C2=CC=CC=C2NC=CC3=CC(CN3)C#N,6,3,0.7815524205421517,True,316.16879664000004,4,3,3.9477800000000016,5,59.88,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0460>,-7.72154
36,5838,C1C=CC=C1S(=O)(=O)C=CCCCCCC(C)F,5,1,0.6241911198099271,True,272.124629132,2,0,4.067200000000003,8,34.14,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f04c0>,-7.53154
37,6221,OC(C1=CC=CN=N1)CC=C(Br)C=N,6,1,0.8071271012444149,True,255.00072404,4,2,1.82847,4,69.86000000000001,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0520>,-7.07483
38,8588,O=C(O)C1=CN=NN1N=CC(C(F)(F)F)=NC=C(CF)F,5,1,0.6599551539214383,True,311.044165532,6,1,1.5939,5,92.73,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0580>,-8.09144
39,5564,C1CSC=C1CC=C(CF)CN,5,1,0.6830737626220418,True,187.083098668,2,1,2.2519,4,26.02,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f05e0>,-6.32918
40,7189,C#CC=NC1=NC=CC=C1C(=O)NC=C2C=CCCC2C,6,2,0.6827457533134222,True,279.137162164,3,1,3.016900000000001,3,54.35,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0640>,-8.08531
41,9975,O=CCOC1=CC2=CC(CBr)=CC=C2C1=C,6,2,0.6247796413539373,True,277.994241692,2,0,3.1647000000000016,4,26.3,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f06a0>,-8.10283
42,9343,N#CC=CC=CCS(=O)(=O)NC1=NC=CC=C1F,6,1,0.6484688300516801,True,267.04777578,4,1,1.59838,5,82.85,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0700>,-7.10781
43,4318,OC1(SCOC1OCCC)F,5,1,0.7083762048288347,True,182.041293432,4,1,1.0756,3,38.69,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0760>,-5.40834
44,9397,CCCC=CC=C(NC(=O)CCC(=O)C1CC=C2CCCC=C21)C=C,6,2,0.6051284635423544,True,339.21982916800005,2,1,4.934700000000005,9,46.17,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f07c0>,-9.70593
45,4338,CCC(=O)CCC1CCCC1OCC2CCC=C2,5,2,0.6405688144623904,True,250.193280072,2,0,3.8972000000000033,7,26.3,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0820>,-7.56979
46,3876,OCCCN(C)C(=O)NCC1=CC=CC=C1Cl,6,1,0.8450528288914657,True,256.097855464,2,2,1.8638,5,52.57,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0880>,-6.70885
47,1764,N12C=CC=C2C=NN1CC(CF)F,5,2,0.7088961750355129,True,185.076453728,3,0,1.4433999999999998,3,22.23,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f08e0>,-6.36159
48,7588,O=C(CC1=CC=CN1C)CN=CC#CC=CC#CC2=CC=CC=C2,6,2,0.6310496584442445,True,314.141913196,3,0,2.8188000000000013,4,34.36,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0940>,-9.10248
49,9056,O=C(NC1=CC=C(C)C1C2=CC=C(C)C=C2C(C)F)CF,6,2,0.8909587435314279,True,291.143470668,1,1,4.038620000000003,4,29.1,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f09a0>,-7.04974
50,9833,NCCCC(=O)CCC1=CC=CC=C1CC=CC=CC,6,1,0.6972853257540433,True,271.19361442,2,1,3.602000000000003,9,43.09,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0a00>,-7.82557
51,3418,CC=CC=C(C1=CC=CCC1O)C=C(C)CCC=CF,6,1,0.6796769862234456,True,274.173293576,1,1,4.945800000000004,6,20.23,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0a60>,-8.21371
52,9270,CC1=CC=CC(S(=O)(=O)N2CCC3(C)C=C(Cl)C=C3C2)C1OC,6,3,0.781461967392475,True,355.100892244,3,0,2.990600000000001,3,46.61,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0ac0>,-7.671
53,5337,OCC1=CC=CC=C1CCCF,6,1,0.7293776041270161,True,168.095043256,1,1,2.081,4,20.23,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0b20>,-7.00444
54,937,O=C(C=1)CC=CC=1C=CSC=CC=CC=CCF,6,1,0.6643651005786937,True,262.08276432,2,0,4.284300000000003,6,17.07,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0b80>,-7.66517
55,5482,CCOC1=CC(Cl)=CC=C1C(=O)C(C2)CC(C#N)=C2N,6,2,0.8646810140019685,True,290.0822054,4,1,3.067780000000001,4,76.11,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0be0>,-7.79763
56,3033,NC1=CC=C(C2=CC=CCC2C(O)CC3=CC=CC=C3OOC)C1,6,3,0.6225564835060072,True,325.167793596,4,2,3.205400000000002,6,64.71000000000001,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0c40>,-7.27439
57,3960,CN(C)C1CC=C(C(=O)NCC2=CC=C(OC(F)F)C=C2C)C1,6,2,0.8747471502042341,True,324.164934384,3,1,2.863020000000001,6,41.57000000000001,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0ca0>,-8.54965
58,9047,OCC(O)C(F)(F)CC1CCC2CCC(CF)C2C1,6,2,0.8127051817402189,True,280.165014636,2,2,2.777000000000001,5,40.46,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0d00>,-8.18913
59,4200,CC(=O)CCC=CCC(=O)NCC=1CCOC=1C#N,5,1,0.7069125228573485,True,262.131742436,4,1,1.61608,7,79.19,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0d60>,-7.22214
60,8266,CCCCCC12CCCC2C3=NC=CC=C3N1,6,3,0.7878394555025826,True,230.178298704,2,1,4.093700000000003,4,24.92,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0dc0>,-8.02819
61,4074,C#CC1NCN(C(=O)C)C1C=CC2=CN=C3C=CC=CC3=C2C,6,3,0.8662947045319789,True,305.152812228,3,1,2.3360200000000004,2,45.23,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0e20>,-7.47726
62,5667,C=CON(C(=O)O)C1=NC=NN1C=CC2CCCC2F,5,2,0.6623931718648217,True,282.11281856,5,1,2.4465000000000003,5,80.47999999999999,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0e80>,-7.48061
63,6041,O=C(C1=CC=NO1)NC=NC2(CCCC2=N3)C=C3,5,3,0.6429162227819899,True,244.096025624,5,1,1.3237,3,79.85000000000001,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0ee0>,-6.73096
64,1286,CNCC(C)CCC1CCC2CC=CC=C21,6,2,0.7455729796484883,True,219.1986998,1,1,3.534600000000003,5,12.03,0,0,<rdkit.Chem.rdchem.Mol object at 0x14a81f5f0f40>,-7.84035
